id,company,public_repos,followers,following,public_gists,hireable,location_category,language
17409,1,1349.0,276.0,457.0,0.0,1,1,14
17410,1,88.0,35.0,17.0,2.0,1,1,16
17411,1,51.0,54.0,62.0,4.0,1,1,3
17412,1,61.0,29.0,8.0,2.0,1,1,0
17413,1,63.0,12.0,23.0,1.0,1,0,0
17414,0,14.0,16.0,10.0,2.0,1,1,0
17415,1,24.0,50.0,23.0,4.0,1,1,3
17416,1,29.0,11.0,7.0,0.0,1,1,3
17417,1,144.0,305.0,281.0,75.0,1,1,0
17418,1,23.0,12.0,6.0,11.0,0,1,3
17419,1,22.0,14.0,27.0,0.0,0,0,0
17420,1,234.0,1764.0,12.0,116.0,1,1,0
17421,1,29.0,19.0,11.0,25.0,0,1,3
17422,1,28.0,290.0,4.0,0.0,0,0,12
17424,1,10.0,5.0,11.0,1.0,0,0,7
17426,1,72.0,25.0,16.0,18.0,0,1,4
17427,1,3.0,22.0,16.0,17.0,1,0,0
17428,1,26.0,49.0,14.0,9.0,0,1,3
17429,1,75.0,792.0,536.0,36.0,0,1,0
17430,1,163.0,161.0,97.0,29.0,0,1,4
17431,1,0.0,13.0,2.0,3.0,0,1,-1
17432,0,110.0,42.0,9.0,41.0,0,1,0
17433,1,47.0,12.0,6.0,15.0,1,1,0
17434,0,105.0,33.0,30.0,5.0,0,1,23
17435,1,76.0,37.0,12.0,46.0,1,1,0
17436,1,47.0,15.0,16.0,11.0,0,1,0
17437,1,13.0,5.0,5.0,0.0,1,1,0
17438,1,6.0,8.0,12.0,0.0,0,0,0
17439,1,13.0,106.0,22.0,0.0,0,0,3
17440,1,70.0,129.0,20.0,6.0,0,1,4
17441,1,38.0,11.0,8.0,0.0,1,0,0
17442,1,66.0,421.0,96.0,47.0,1,0,8
17443,1,63.0,46.0,6.0,10.0,0,1,14
17444,1,23.0,234.0,30.0,65.0,1,0,4
17445,1,31.0,16.0,13.0,17.0,0,1,0
17446,1,42.0,1468.0,72.0,12.0,0,1,0
17447,1,29.0,3.0,19.0,0.0,0,0,16
17448,0,25.0,19.0,16.0,0.0,1,0,0
17449,1,16.0,15.0,7.0,0.0,0,1,8
17450,0,25.0,45.0,249.0,14.0,0,1,0
17451,0,19.0,10.0,25.0,1.0,0,0,0
17452,1,107.0,24.0,31.0,0.0,1,1,3
17453,1,28.0,29.0,11.0,8.0,0,1,3
17455,1,86.0,167.0,38.0,9.0,1,1,14
17456,1,61.0,83.0,201.0,69.0,0,1,0
17459,0,50.0,153.0,142.0,13.0,0,1,17
17460,0,50.0,44.0,148.0,0.0,0,0,12
17462,1,32.0,12.0,56.0,1.0,0,1,1
17463,1,91.0,102.0,197.0,8.0,1,0,0
17464,1,166.0,51.0,89.0,47.0,1,0,8
17465,1,55.0,178.0,40.0,6.0,1,1,4
17467,0,103.0,127.0,204.0,20.0,1,0,3
17468,1,42.0,4.0,7.0,0.0,0,0,0
17469,1,30.0,46.0,4.0,13.0,0,1,8
17470,1,179.0,206.0,243.0,12.0,1,1,0
17471,1,9.0,16.0,40.0,0.0,0,0,0
17472,1,37.0,52.0,114.0,17.0,0,1,3
17473,1,12.0,23.0,52.0,0.0,0,1,27
17474,1,22.0,72.0,27.0,26.0,0,1,19
17475,1,31.0,19.0,28.0,5.0,0,1,0
17476,1,41.0,13.0,33.0,3.0,0,0,0
17477,1,41.0,19.0,48.0,1.0,0,0,3
17478,1,48.0,43.0,14.0,0.0,0,1,0
17479,1,34.0,9.0,15.0,1.0,0,1,0
17480,1,67.0,15.0,292.0,1.0,0,0,16
17481,0,127.0,41.0,35.0,99.0,0,1,0
17482,1,45.0,12.0,22.0,3.0,0,1,3
17483,1,16.0,22.0,35.0,0.0,0,1,6
17484,0,288.0,580.0,112.0,74.0,1,1,0
17486,1,51.0,77.0,141.0,8.0,0,1,3
17487,1,50.0,25.0,69.0,15.0,1,1,0
17488,1,26.0,341.0,29.0,197.0,0,1,0
17489,1,21.0,27.0,45.0,0.0,1,1,0
17490,1,120.0,17.0,43.0,11.0,0,0,12
17491,1,34.0,89.0,26.0,13.0,1,1,3
17492,1,51.0,90.0,30.0,392.0,1,0,0
17493,0,201.0,404.0,81.0,23.0,1,0,13
17494,1,92.0,32.0,20.0,4.0,1,1,0
17495,1,53.0,16.0,22.0,0.0,1,1,0
17497,1,269.0,46.0,151.0,5.0,0,1,14
17499,0,12.0,193.0,9.0,4.0,1,1,3
17500,1,72.0,31.0,45.0,1.0,1,1,0
17501,1,37.0,30.0,29.0,13.0,1,1,8
17503,1,24.0,78.0,16.0,22.0,1,1,13
17504,1,73.0,13.0,5.0,26.0,0,1,9
17505,1,25.0,9.0,12.0,0.0,0,0,10
17506,1,70.0,58.0,44.0,1.0,1,1,0
17507,0,75.0,127.0,13.0,0.0,0,0,0
17508,1,318.0,252.0,164.0,172.0,0,1,0
17511,1,322.0,16.0,153.0,2.0,0,1,16
17512,1,22.0,51.0,9.0,4.0,0,1,4
17513,1,11.0,34.0,30.0,1.0,0,1,0
17516,1,94.0,96.0,98.0,13.0,0,1,44
17517,1,14.0,11.0,8.0,0.0,0,0,3
17518,1,153.0,567.0,58.0,17.0,1,1,0
17519,1,28.0,31.0,33.0,7.0,0,0,10
17520,1,45.0,9.0,29.0,14.0,0,1,0
17521,1,152.0,26.0,103.0,7.0,1,1,11
17522,0,34.0,495.0,114.0,3.0,1,1,0
17523,1,17.0,581.0,141.0,1.0,0,1,16
17524,1,24.0,21.0,34.0,2.0,1,1,12
17525,1,45.0,50.0,174.0,4.0,0,0,0
17526,1,37.0,11.0,42.0,12.0,0,1,17
17527,1,78.0,247.0,2.0,2.0,1,1,8
17528,1,4.0,31.0,361.0,0.0,0,0,3
17529,1,27.0,108.0,3.0,0.0,0,0,3
17531,0,41.0,46.0,51.0,12.0,1,0,0
17532,1,36.0,100.0,19.0,30.0,1,1,3
17533,1,23.0,137.0,133.0,51.0,0,1,4
17534,1,42.0,31.0,56.0,17.0,0,1,10
17535,1,23.0,63.0,11.0,41.0,1,1,0
17536,1,40.0,7.0,19.0,2.0,0,0,3
17537,1,13.0,13.0,2.0,5.0,0,0,3
17538,1,84.0,66.0,230.0,9.0,0,1,3
17539,1,245.0,94.0,1170.0,3.0,1,1,3
17540,1,51.0,31.0,76.0,4.0,1,0,0
17541,0,37.0,17.0,61.0,1.0,1,1,1
17542,1,359.0,98.0,851.0,69.0,1,1,0
17543,1,80.0,124.0,40.0,9.0,1,1,9
17544,1,34.0,40.0,17.0,1.0,1,0,18
17545,1,42.0,23.0,83.0,7.0,0,1,14
17547,1,21.0,84.0,90.0,20.0,1,1,17
17548,1,63.0,26.0,16.0,9.0,0,1,0
17549,1,29.0,67.0,45.0,5.0,1,1,3
17550,0,488.0,63.0,166.0,1.0,1,0,17
17551,1,207.0,36.0,69.0,1.0,0,0,10
17552,1,53.0,190.0,60.0,1.0,0,0,12
17553,1,58.0,9.0,21.0,1.0,0,1,3
17554,1,20.0,40.0,29.0,0.0,0,1,16
17555,1,77.0,20.0,85.0,2.0,1,1,0
17556,1,31.0,3.0,8.0,0.0,0,1,8
17557,1,27.0,11.0,4.0,1.0,0,1,8
17558,1,41.0,39.0,44.0,2.0,0,1,0
17559,1,32.0,11.0,18.0,0.0,0,1,17
17560,0,47.0,334.0,59.0,1.0,0,1,3
17561,0,45.0,343.0,16.0,1.0,0,0,0
17562,1,24.0,161.0,162.0,24.0,1,0,0
17564,1,56.0,388.0,15.0,4.0,1,1,7
17565,1,21.0,404.0,17.0,0.0,0,1,16
17566,1,11.0,1.0,7.0,0.0,0,1,0
17567,0,8.0,11.0,14.0,3.0,0,0,7
17568,1,105.0,27.0,25.0,16.0,0,1,0
17570,1,107.0,56.0,64.0,64.0,1,0,0
17571,1,44.0,1115.0,25.0,86.0,0,1,0
17573,0,109.0,82.0,538.0,0.0,1,1,9
17574,1,53.0,74.0,204.0,3.0,1,1,0
17578,1,88.0,18.0,65.0,5.0,1,0,0
17579,1,114.0,22.0,65.0,1.0,1,0,0
17581,1,34.0,49.0,27.0,0.0,0,1,1
17582,1,23.0,22.0,45.0,2.0,1,1,9
17583,1,117.0,25.0,9.0,0.0,1,0,0
17584,1,15.0,26.0,3.0,7.0,1,1,11
17586,1,49.0,14.0,15.0,1.0,1,1,3
17587,1,25.0,45.0,31.0,0.0,0,0,0
17588,1,37.0,10.0,5.0,12.0,0,0,3
17589,1,126.0,51.0,228.0,7.0,1,1,0
17590,1,8.0,6.0,11.0,0.0,0,1,8
17592,0,1.0,30.0,22.0,50.0,0,0,9
17594,1,102.0,208.0,164.0,11.0,0,1,0
17595,1,86.0,35.0,20.0,30.0,0,1,4
17596,1,318.0,637.0,42.0,74.0,0,1,7
17597,1,30.0,33.0,129.0,3.0,1,1,0
17599,1,22.0,61.0,4.0,0.0,0,0,8
17600,1,59.0,105.0,532.0,15.0,1,0,17
17601,0,85.0,15.0,68.0,1.0,1,1,0
17602,1,33.0,19.0,23.0,4.0,0,1,0
17603,1,38.0,160.0,89.0,0.0,0,1,0
17604,1,37.0,91.0,57.0,16.0,0,1,0
17605,1,11.0,13.0,27.0,0.0,1,0,9
17607,0,11.0,14.0,52.0,18.0,1,1,23
17608,1,38.0,34.0,42.0,3.0,0,1,3
17609,1,43.0,2.0,20.0,0.0,0,0,12
17610,1,59.0,15.0,38.0,0.0,1,1,3
17612,1,41.0,55.0,8.0,2.0,1,0,0
17613,1,22.0,28.0,72.0,14.0,1,0,0
17614,1,65.0,17.0,43.0,1.0,0,1,1
17617,1,41.0,76.0,56.0,7.0,1,0,0
17618,1,286.0,18.0,27.0,5.0,0,1,12
17619,1,18.0,49.0,20.0,2.0,0,0,3
17620,1,101.0,252.0,190.0,144.0,1,1,8
17622,0,9.0,16.0,57.0,0.0,0,0,3
17623,1,67.0,88.0,36.0,2.0,0,0,3
17626,1,177.0,441.0,172.0,92.0,0,1,0
17627,1,29.0,21.0,60.0,4.0,1,1,0
17628,1,17.0,46.0,11.0,0.0,0,0,3
17629,1,19.0,40.0,36.0,2.0,0,1,0
17630,0,92.0,680.0,13.0,0.0,1,1,0
17632,1,71.0,101.0,76.0,5.0,0,1,0
17633,1,66.0,101.0,119.0,0.0,0,0,0
17634,1,29.0,8.0,7.0,0.0,0,0,0
17635,1,68.0,287.0,63.0,9.0,0,1,12
17636,1,34.0,24.0,36.0,0.0,0,0,0
17637,1,84.0,15.0,11.0,1.0,0,0,8
17638,1,46.0,48.0,159.0,15.0,0,1,3
17640,1,173.0,22.0,25.0,1.0,0,0,0
17641,1,69.0,34.0,131.0,0.0,0,0,9
17642,0,19.0,21.0,20.0,0.0,0,1,0
17643,1,1.0,17.0,31.0,0.0,0,0,6
17644,1,99.0,870.0,144.0,6.0,1,0,0
17645,1,69.0,179.0,195.0,8.0,0,1,0
17646,1,36.0,33.0,22.0,11.0,1,1,0
17649,1,243.0,11321.0,2.0,10.0,1,0,2
17650,1,24.0,26.0,43.0,0.0,1,0,8
17651,1,54.0,213.0,457.0,12.0,1,1,12
17653,0,173.0,29.0,75.0,63.0,1,1,10
17654,1,91.0,110.0,49.0,8.0,0,1,0
17655,1,41.0,36.0,22.0,6.0,0,1,3
17656,1,7.0,70.0,80.0,3.0,0,1,6
17657,1,9.0,14.0,22.0,16.0,1,1,0
17658,1,80.0,39.0,157.0,1.0,1,1,0
17659,1,55.0,61.0,22.0,41.0,0,1,0
17661,1,42.0,32.0,25.0,0.0,0,0,10
17662,1,59.0,52.0,47.0,1.0,1,0,3
17664,1,17.0,6.0,6.0,0.0,1,0,0
17665,1,178.0,553.0,47.0,4.0,0,0,10
17667,1,57.0,242.0,5.0,0.0,1,0,17
17668,1,47.0,84.0,32.0,0.0,1,1,1
17669,1,34.0,1986.0,3.0,1.0,0,1,0
17670,1,28.0,22.0,50.0,3.0,1,1,0
17671,1,10.0,8.0,22.0,0.0,0,1,8
17672,1,48.0,36.0,131.0,0.0,0,0,10
17673,1,24.0,21.0,27.0,0.0,0,0,0
17675,0,187.0,1203.0,597.0,84.0,0,1,0
17676,1,117.0,1861.0,8.0,46.0,0,1,0
17677,0,8.0,51.0,143.0,2.0,1,1,3
17679,1,53.0,19.0,11.0,0.0,0,1,12
17680,1,82.0,49.0,61.0,25.0,0,1,0
17681,0,15.0,20.0,64.0,0.0,1,1,3
17682,1,29.0,7.0,12.0,2.0,0,1,0
17683,0,52.0,33.0,31.0,113.0,1,1,0
17684,1,29.0,87.0,141.0,0.0,0,0,0
17685,1,67.0,74.0,150.0,0.0,0,0,12
17687,1,9.0,0.0,0.0,4.0,1,0,0
17688,1,108.0,19.0,15.0,0.0,1,0,16
17689,1,33.0,102.0,27.0,0.0,0,1,3
17690,1,56.0,28.0,24.0,0.0,0,0,16
17691,1,94.0,28.0,6.0,1.0,0,1,0
17692,1,43.0,27.0,15.0,10.0,0,1,0
17693,1,8.0,3.0,9.0,0.0,0,0,10
17694,1,153.0,259.0,4.0,4.0,0,1,8
17695,1,19.0,17.0,96.0,0.0,0,0,0
17696,1,25.0,45.0,21.0,3.0,1,1,0
17697,1,29.0,50.0,52.0,8.0,0,1,11
17698,1,68.0,54.0,17.0,17.0,0,1,0
17699,1,46.0,50.0,51.0,0.0,1,0,0
17700,1,13.0,38.0,24.0,0.0,0,1,3
17701,0,128.0,12.0,29.0,2.0,1,0,12
17703,1,9.0,46.0,12.0,2.0,0,1,15
17704,1,316.0,119.0,13.0,150.0,0,1,3
17705,1,27.0,100.0,65.0,0.0,0,0,0
17706,1,58.0,32.0,36.0,2.0,0,0,0
17707,1,69.0,40.0,211.0,261.0,0,0,3
17708,0,61.0,15.0,53.0,5.0,0,1,0
17709,1,45.0,17.0,41.0,10.0,0,1,0
17710,1,67.0,10.0,6.0,1.0,0,1,0
17711,1,49.0,41.0,59.0,0.0,0,0,3
17712,1,267.0,93.0,190.0,12.0,1,1,3
17713,0,18.0,7.0,8.0,0.0,0,0,8
17714,0,21.0,4.0,18.0,24.0,1,1,0
17715,1,24.0,8.0,25.0,10.0,1,1,6
17716,1,18.0,52.0,159.0,5.0,0,0,0
17717,1,21.0,31.0,0.0,2.0,0,1,8
17719,1,33.0,68.0,83.0,0.0,1,0,12
17720,1,169.0,78.0,113.0,15.0,1,1,0
17721,1,89.0,12.0,7.0,11.0,1,0,0
17722,1,69.0,1082.0,41.0,0.0,1,0,3
17723,1,60.0,493.0,200.0,3.0,1,0,12
17725,1,46.0,60.0,96.0,17.0,1,0,0
17726,0,99.0,1737.0,1221.0,11.0,0,0,12
17728,1,3.0,77.0,178.0,7.0,0,1,6
17729,1,30.0,99.0,58.0,6.0,0,1,17
17730,1,56.0,38.0,49.0,5.0,1,1,7
17731,1,323.0,53.0,227.0,7.0,1,0,8
17732,1,145.0,1259.0,1.0,6.0,1,1,12
17734,1,37.0,7.0,11.0,1.0,0,0,0
17735,1,112.0,154.0,94.0,12.0,0,1,3
17737,1,58.0,19.0,9.0,3.0,0,1,8
17738,1,4.0,225.0,27.0,0.0,0,1,34
17739,1,37.0,26.0,25.0,4.0,0,1,0
17740,1,318.0,387.0,169.0,99.0,1,0,16
17741,0,20.0,15.0,6.0,23.0,0,1,0
17742,1,120.0,129.0,135.0,39.0,1,1,0
17743,1,21.0,42.0,50.0,39.0,0,0,3
17744,1,48.0,36.0,178.0,17.0,1,1,0
17745,1,413.0,9.0,114.0,4.0,0,0,1
17746,0,38.0,63.0,4.0,3.0,0,1,3
17748,0,31.0,55.0,160.0,3.0,1,0,0
17749,1,13.0,70.0,31.0,0.0,0,0,10
17750,1,110.0,21.0,53.0,4.0,0,0,0
17751,1,5.0,4.0,16.0,0.0,0,1,34
17752,1,112.0,560.0,415.0,14.0,0,0,16
17753,1,81.0,125.0,32.0,73.0,0,1,0
17754,1,10.0,5.0,12.0,0.0,0,0,11
17756,1,134.0,14.0,45.0,0.0,0,0,1
17757,1,75.0,9.0,45.0,2.0,0,1,0
17758,1,73.0,757.0,66.0,11.0,0,1,0
17759,0,77.0,26.0,51.0,4.0,0,0,0
17760,1,1.0,6.0,7.0,0.0,1,0,3
17761,0,45.0,19.0,19.0,5.0,0,0,0
17762,1,25.0,18.0,10.0,0.0,0,0,9
17763,1,13.0,75.0,56.0,2.0,0,1,12
17764,1,44.0,20.0,7.0,5.0,1,0,7
17765,1,65.0,122.0,76.0,0.0,0,0,1
17766,1,20.0,32.0,70.0,8.0,0,0,0
17767,0,496.0,365.0,106.0,257.0,1,1,4
17768,0,54.0,26.0,27.0,20.0,0,0,0
17769,1,60.0,11.0,12.0,2.0,0,1,0
17770,1,40.0,23.0,35.0,0.0,1,0,12
17772,1,31.0,38.0,58.0,25.0,1,1,7
17773,1,158.0,137.0,10.0,30.0,0,1,9
17774,1,126.0,59.0,18.0,88.0,0,1,0
17775,1,63.0,99.0,221.0,28.0,0,0,11
17776,1,62.0,34.0,137.0,9.0,1,1,0
17777,1,55.0,39.0,29.0,3.0,0,1,0
17778,1,78.0,143.0,93.0,80.0,1,1,12
17779,0,46.0,30.0,100.0,9.0,0,1,0
17780,1,33.0,23.0,43.0,9.0,1,0,3
17781,1,12.0,22.0,20.0,3.0,0,1,0
17782,1,226.0,1325.0,420.0,217.0,0,1,0
17783,1,33.0,46.0,20.0,1.0,1,1,0
17784,1,72.0,17.0,93.0,2.0,0,0,0
17785,1,113.0,12.0,14.0,21.0,0,1,8
17786,1,73.0,51.0,113.0,7.0,1,1,0
17787,0,6.0,711.0,380.0,2.0,1,0,17
17789,1,17.0,26.0,7.0,0.0,0,1,8
17790,1,110.0,412.0,356.0,18.0,1,1,12
17791,0,20.0,14.0,11.0,0.0,0,1,12
17792,1,99.0,3983.0,24.0,1.0,0,1,3
17793,1,53.0,23.0,45.0,16.0,1,0,3
17794,1,27.0,15.0,22.0,2.0,0,0,0
17795,1,73.0,230.0,119.0,0.0,0,0,0
17796,1,74.0,336.0,413.0,29.0,0,1,25
17797,1,33.0,21.0,36.0,0.0,0,1,0
17798,1,13.0,30.0,24.0,7.0,1,0,3
17800,0,22.0,7.0,23.0,1.0,1,1,0
17801,1,104.0,82.0,36.0,15.0,1,1,3
17803,1,128.0,217.0,148.0,378.0,1,1,14
17804,1,6.0,429.0,69.0,14.0,0,1,0
17805,1,20.0,11.0,6.0,8.0,0,1,0
17806,1,75.0,96.0,46.0,62.0,1,1,3
17807,0,101.0,375.0,267.0,3.0,1,0,9
17808,1,26.0,10.0,14.0,1.0,0,1,1
17810,1,40.0,29.0,138.0,34.0,1,1,8
17811,1,21.0,66.0,48.0,0.0,1,1,21
17812,1,40.0,84.0,315.0,7.0,0,1,0
17813,0,1.0,0.0,0.0,0.0,0,0,-1
17814,1,334.0,227.0,690.0,20.0,1,0,0
17815,1,1468.0,60.0,174.0,30.0,1,1,0
17816,1,127.0,250.0,27.0,14.0,0,1,2
17817,1,22.0,24.0,9.0,0.0,0,1,34
17818,0,89.0,57.0,103.0,1.0,0,1,3
17819,1,11.0,7.0,5.0,0.0,0,1,3
17820,1,126.0,98.0,19.0,37.0,1,1,0
17821,1,11.0,14.0,12.0,1.0,0,0,0
17822,1,22.0,196.0,33.0,1.0,0,1,3
17824,1,173.0,77.0,178.0,37.0,0,1,9
17825,0,189.0,288.0,132.0,69.0,1,1,0
17826,1,39.0,29.0,32.0,0.0,1,1,0
17827,1,27.0,38.0,138.0,2.0,1,0,7
17828,0,45.0,24.0,70.0,2.0,1,0,0
17829,1,80.0,12.0,5.0,19.0,1,1,16
17830,1,97.0,19.0,16.0,3.0,1,0,8
17831,1,65.0,27.0,33.0,1.0,1,1,0
17832,1,60.0,146.0,198.0,15.0,0,0,9
17834,1,5.0,5.0,17.0,0.0,0,0,4
17835,0,21.0,2.0,3.0,0.0,1,0,0
17836,1,101.0,167.0,379.0,12.0,0,0,14
17837,1,28.0,15.0,38.0,1.0,1,0,18
17838,1,34.0,13.0,11.0,6.0,0,1,0
17839,1,56.0,12.0,12.0,13.0,0,1,8
17840,0,35.0,163.0,17.0,0.0,0,1,3
17841,1,26.0,11.0,42.0,0.0,1,1,3
17843,1,40.0,28.0,111.0,9.0,0,1,23
17845,1,109.0,35.0,9.0,37.0,0,1,0
17846,1,54.0,3.0,5.0,0.0,0,0,1
17847,0,12.0,77.0,93.0,11.0,1,1,7
17849,1,60.0,16.0,9.0,1.0,1,1,11
17850,1,165.0,865.0,511.0,8.0,1,1,17
17851,0,26.0,14.0,65.0,0.0,0,0,37
17854,1,93.0,2110.0,87.0,42.0,1,0,0
17855,1,59.0,22.0,59.0,0.0,0,0,3
17856,1,10.0,1.0,3.0,0.0,0,0,16
17857,1,204.0,1.0,9.0,0.0,1,0,8
17859,1,36.0,41.0,3.0,1.0,1,0,0
17860,1,10.0,19.0,72.0,0.0,1,0,3
17861,1,13.0,44.0,39.0,7.0,1,0,12
17862,1,42.0,6.0,13.0,2.0,1,1,0
17863,1,40.0,77.0,50.0,7.0,0,1,9
17864,1,23.0,22.0,5.0,3.0,1,1,0
17865,1,9.0,89.0,1031.0,0.0,1,0,3
17866,1,83.0,150.0,23.0,13.0,1,0,8
17870,1,62.0,79.0,52.0,35.0,1,0,12
17871,1,113.0,359.0,689.0,105.0,1,1,1
17872,1,59.0,239.0,14.0,0.0,0,0,12
17873,1,98.0,897.0,53.0,19.0,0,1,44
17874,1,35.0,13.0,28.0,1.0,0,0,3
17875,1,137.0,2014.0,169.0,87.0,0,0,0
17876,0,32.0,2097.0,40.0,9.0,0,0,12
17877,1,28.0,83.0,14.0,3.0,0,0,3
17878,1,65.0,13.0,19.0,0.0,1,0,0
17879,1,12.0,34.0,67.0,8.0,0,1,0
17881,0,54.0,27.0,88.0,0.0,0,1,3
17882,0,91.0,43.0,31.0,2.0,1,0,0
17883,1,829.0,109.0,364.0,145.0,0,0,8
17884,0,94.0,255.0,99.0,28.0,1,1,3
17887,1,72.0,76.0,44.0,4.0,1,0,12
17888,1,86.0,47.0,86.0,0.0,0,0,0
17889,1,23.0,9.0,58.0,5.0,0,1,1
17890,1,19.0,6.0,7.0,0.0,1,1,0
17892,1,2.0,1.0,8.0,0.0,0,1,16
17896,1,14.0,8.0,7.0,0.0,0,1,0
17897,1,292.0,38.0,49.0,7.0,0,0,12
17899,0,326.0,245.0,464.0,22.0,1,0,0
17900,1,74.0,25.0,82.0,18.0,1,0,14
17901,1,2.0,9.0,23.0,0.0,1,1,-1
17902,1,25.0,19.0,18.0,7.0,1,0,3
17903,1,21.0,327.0,200.0,0.0,0,0,3
17904,0,108.0,10.0,3.0,3.0,1,1,16
17906,1,41.0,28.0,4.0,26.0,0,0,3
17907,1,16.0,1.0,3.0,1.0,1,0,1
17909,1,103.0,128.0,249.0,6.0,0,1,0
17910,1,40.0,84.0,65.0,6.0,1,1,3
17911,1,22.0,195.0,60.0,1.0,0,0,0
17912,1,994.0,201.0,49.0,6.0,0,0,12
17913,1,321.0,89.0,9.0,0.0,1,0,12
17914,1,60.0,3.0,1.0,0.0,0,0,3
17915,1,44.0,32.0,73.0,2.0,1,0,1
17916,0,110.0,28.0,29.0,0.0,1,1,3
17918,0,40.0,12.0,15.0,0.0,0,0,3
17919,0,3.0,26.0,57.0,3.0,1,0,3
17920,1,158.0,297.0,10.0,1.0,0,1,0
17922,1,35.0,8.0,7.0,1.0,0,1,8
17923,1,66.0,11.0,19.0,0.0,0,0,10
17924,1,5.0,13.0,57.0,7.0,1,0,15
17925,1,11.0,10.0,4.0,1.0,1,1,15
17926,1,70.0,73.0,119.0,17.0,1,1,0
17927,1,46.0,23.0,30.0,41.0,0,1,10
17929,1,7290.0,175.0,1422.0,19.0,1,0,14
17930,1,183.0,168.0,69.0,224.0,1,0,9
17932,1,163.0,97.0,115.0,29.0,0,1,23
17933,1,102.0,179.0,129.0,32.0,1,1,0
17934,1,57.0,64.0,58.0,12.0,1,1,8
17936,1,20.0,242.0,5.0,13.0,1,0,1
17937,1,71.0,17.0,32.0,6.0,0,0,12
17938,1,19.0,35.0,13.0,18.0,0,1,0
17939,1,40.0,16.0,13.0,5.0,1,1,0
17940,1,22.0,53.0,82.0,24.0,1,1,0
17942,1,188.0,11.0,16.0,3.0,1,1,17
17943,0,25.0,112.0,80.0,13.0,1,1,3
17944,1,4.0,35.0,27.0,35.0,1,1,3
17945,1,43.0,0.0,0.0,5.0,0,0,0
17946,1,60.0,52.0,52.0,8.0,0,1,3
17947,0,48.0,29.0,64.0,5.0,0,1,0
17948,1,27.0,6.0,14.0,0.0,1,1,1
17949,1,61.0,55.0,12.0,6.0,0,1,21
17950,1,56.0,42.0,54.0,11.0,1,0,9
17951,1,14.0,93.0,95.0,3.0,0,0,15
17952,1,45.0,10.0,31.0,0.0,1,0,12
17953,0,20.0,9.0,11.0,6.0,0,1,0
17954,1,64.0,81.0,609.0,76.0,0,0,8
17955,1,20.0,4.0,12.0,3.0,1,0,0
17956,1,78.0,83.0,41.0,4.0,0,1,3
17958,1,321.0,702.0,50.0,44.0,0,0,3
17959,1,39.0,11.0,4.0,5.0,0,0,8
17960,1,36.0,24.0,17.0,0.0,0,0,9
17961,1,70.0,1451.0,103.0,7.0,0,0,3
17962,1,20.0,5.0,28.0,0.0,0,0,0
17963,1,36.0,22.0,16.0,0.0,0,1,0
17965,1,49.0,351.0,110.0,5.0,0,1,3
17966,0,88.0,60.0,53.0,22.0,0,1,8
17967,1,288.0,5.0,13.0,1.0,0,1,3
17968,1,28.0,20.0,21.0,2.0,0,1,0
17969,1,16.0,20.0,48.0,68.0,0,1,8
17970,1,31.0,11.0,30.0,7.0,0,1,3
17971,1,0.0,8.0,2.0,18.0,1,1,-1
17972,0,74.0,28.0,40.0,15.0,1,0,8
17973,1,58.0,16.0,12.0,0.0,0,0,7
17974,0,36.0,9.0,24.0,18.0,1,0,18
17976,1,36.0,514.0,16.0,5.0,0,0,0
17977,1,153.0,88.0,47.0,14.0,1,1,3
17979,1,95.0,48.0,84.0,44.0,1,0,0
17980,1,58.0,115.0,94.0,8.0,0,1,7
17981,1,125.0,56.0,42.0,173.0,0,1,5
17982,0,19.0,77.0,51.0,6.0,1,1,0
17983,1,105.0,30.0,91.0,0.0,0,0,9
17984,1,2.0,505.0,30.0,0.0,0,1,0
17985,1,41.0,31.0,32.0,2.0,1,0,0
17986,1,51.0,88.0,6.0,20.0,0,1,17
17988,1,492.0,35.0,189.0,15.0,1,1,0
17989,1,150.0,173.0,146.0,19.0,1,0,4
17990,1,89.0,27.0,28.0,12.0,0,1,0
17991,1,104.0,21.0,35.0,0.0,1,0,3
17992,1,90.0,47.0,21.0,23.0,0,1,23
17994,1,23.0,17.0,30.0,4.0,1,1,7
17995,0,16.0,7.0,11.0,12.0,0,1,0
17996,1,83.0,72.0,96.0,8.0,1,0,10
17998,1,64.0,80.0,73.0,0.0,0,0,0
17999,1,61.0,86.0,73.0,0.0,0,0,0
18000,0,98.0,86.0,341.0,84.0,1,0,12
18001,1,93.0,14.0,5.0,35.0,0,1,15
18002,1,33.0,26.0,15.0,3.0,0,1,4
18003,1,65.0,0.0,0.0,0.0,1,0,12
18004,1,115.0,33.0,12.0,29.0,1,1,3
18005,1,27.0,14.0,55.0,0.0,0,1,3
18006,1,26.0,54.0,19.0,17.0,1,0,3
18007,1,87.0,77.0,148.0,25.0,0,1,10
18008,1,24.0,37.0,21.0,0.0,1,0,0
18009,1,109.0,92.0,4.0,2.0,1,1,1
18010,0,20.0,13.0,7.0,8.0,1,1,12
18012,1,22.0,87.0,149.0,2.0,0,1,3
18013,1,38.0,1.0,7.0,0.0,1,1,3
18014,1,42.0,274.0,71.0,19.0,0,0,3
18015,1,21.0,26.0,64.0,7.0,1,1,6
18016,0,27.0,2.0,33.0,0.0,0,0,10
18017,1,63.0,35.0,10.0,13.0,1,0,0
18019,1,53.0,95.0,89.0,11.0,0,1,0
